weekday,day,month,year,time,aircraft_type,num_of_engines,engine_type,engine_model,years_active,airframe_hrs,operator,occupants,accident_loc,above_ocean,flight_phase,damage,accident_latitude,accident_longtitude,fatalities
6,13.0,10,1950,10.81666667,227,2.0,1,83,3.0,5289.0,1525,6.0,188,0,5.0,3.0,45.4924,-92.7829,6.0
5,26.0,10,1950,13.56666667,137,2.0,1,80,6.0,7122.0,2206,4.0,188,0,5.0,3.0,39.443,-120.308,4.0
3,7.0,11,1950,8.25,227,2.0,1,83,3.0,6166.0,1525,21.0,188,0,7.0,3.0,45.953,-112.426,21.0
4,13.0,12,1950,13.56666667,137,2.0,1,80,6.0,7122.0,319,21.0,82,0,5.0,3.0,11.415623,76.904532,21.0
6,15.0,12,1950,13.56666667,137,2.0,1,80,8.0,9496.0,29,31.0,192,0,5.0,3.0,9.08708,-70.765905,31.0
5,4.0,1,1951,2.466666667,124,2.0,1,83,6.0,1257.0,1433,48.0,188,0,3.0,3.0,41.785972,-87.752417,0.0
1,14.0,1,1951,14.21666667,138,4.0,1,81,4.0,4748.0,1468,28.0,188,0,6.0,3.0,39.871944,-75.241139,7.0
3,16.0,1,1951,12.23333333,227,2.0,1,83,3.0,5874.0,1525,10.0,188,0,5.0,3.0,47.678,-118.13,10.0
4,14.0,2,1951,13.56666667,124,2.0,1,83,7.0,8309.0,1290,2.0,37,0,5.0,3.0,6.65,-74.945,2.0
6,23.0,3,1951,13.56666667,133,4.0,1,84,16.320683111964417,19379.0,2206,53.0,9,1,5.0,4.0,51.862924,-23.598633,53.0
1,1.0,4,1951,13.56666667,137,2.0,1,80,7.0,8309.0,1811,22.0,169,0,6.0,3.0,59.354372,17.94165,0.0
3,15.0,5,1951,13.56666667,137,2.0,1,80,8.0,9496.0,1302,16.0,25,0,7.0,3.0,-9.504842,-35.828511,0.0
2,4.0,6,1951,13.56666667,153,2.0,1,84,16.320683111964417,19379.0,2206,7.0,188,0,5.0,3.0,35.46,-89.02,4.0
4,13.0,6,1951,6.0,137,2.0,1,80,8.0,9496.0,1914,2.0,37,0,7.0,3.0,6.2312,-75.5963,2.0
6,22.0,6,1951,13.56666667,214,4.0,1,119,11.24094355518113,13343.0,1575,40.0,100,0,5.0,3.0,6.89271,-9.7211,40.0
5,12.0,7,1951,13.56666667,287,2.0,1,8,2.416666667,2868.583333729,1722,10.0,187,0,7.0,3.0,51.520509,-1.961991,10.0
6,20.0,7,1951,13.56666667,137,2.0,1,80,7.0,8309.0,700,5.0,193,0,5.0,3.0,11.039,106.798,5.0
6,24.0,8,1951,4.466666667,139,4.0,1,83,0.0,361.0,2198,50.0,188,0,7.0,4.0,37.614483,-121.992517,50.0
6,31.0,8,1951,13.56666667,33,4.0,1,97,5.0,5935.0,1266,41.0,54,0,6.0,2.0,30.371389,32.270556,0.0
4,12.0,9,1951,12.5,137,2.0,1,80,6.0,7122.0,1917,39.0,112,1,5.0,4.0,39.34,0.47,39.0
4,12.0,9,1951,10.76666667,53,4.0,1,84,1.75,1971.0,2198,3.0,188,0,7.0,3.0,37.5397,-122.1934,3.0
1,16.0,9,1951,10.78333333,124,2.0,1,83,7.0,5754.0,1603,53.0,188,0,4.0,2.0,41.785972,-87.752417,0.0
2,17.0,9,1951,18.5,137,2.0,1,80,8.0,9496.0,1673,10.0,25,0,5.0,3.0,-23.393,-45.093,10.0
5,27.0,9,1951,13.56666667,153,2.0,1,84,16.320683111964417,19379.0,2206,14.0,91,0,5.0,3.0,35.773,139.188,14.0
3,30.0,10,1951,14.56666667,262,2.0,1,83,16.320683111964417,19379.0,188,34.0,63,0,3.0,3.0,48.725278,2.359444,0.0
2,5.0,11,1951,9.483333333,227,2.0,1,83,5.720303285593935,6790.0,2130,29.0,188,0,7.0,3.0,35.1882,-103.595,1.0
4,21.0,11,1951,7.75,137,2.0,1,80,7.0,8309.0,759,17.0,82,0,7.0,3.0,22.654739,88.446722,16.0
3,4.0,12,1951,13.56666667,137,2.0,1,80,9.0,15041.0,2198,3.0,188,0,8.0,3.0,39.779255,-104.88184,3.0
5,10.0,1,1952,13.56666667,137,2.0,1,80,7.0,8309.0,38,23.0,187,0,5.0,3.0,53.051238,-3.993122,23.0
2,14.0,1,1952,9.05,117,2.0,1,83,3.0,5962.0,1516,36.0,188,0,6.0,3.0,40.777245,-73.872608,0.0
7,19.0,1,1952,1.633333333,138,4.0,1,81,7.0,18859.0,1525,43.0,30,0,4.0,3.0,53.2431,-131.7838,36.0
2,11.0,2,1952,0.333333333,139,4.0,1,83,5.0,5935.0,1468,63.0,188,0,5.0,3.0,40.67909241,-74.21800995,29.0
3,19.0,2,1952,2.383333333,137,2.0,1,80,9.0,10683.0,759,16.0,82,0,7.0,3.0,21.092192,79.047183,3.0
3,19.0,2,1952,13.56666667,114,4.0,1,80,6.288963774220725,7465.0,1917,8.0,29,0,5.0,3.0,7.111,13.312,8.0
2,3.0,3,1952,8.166666667,260,4.0,1,80,6.0,7122.0,222,38.0,63,0,4.0,3.0,43.681,7.223,38.0
7,22.0,3,1952,13.56666667,137,2.0,1,80,10.0,11870.0,1377,4.0,30,0,5.0,3.0,48.78,-65.3,4.0
4,26.0,3,1952,17.5,138,4.0,1,81,8.0,11679.0,549,49.0,188,0,5.0,3.0,37.1657,-101.3679,0.0
6,4.0,4,1952,13.56666667,137,2.0,1,80,7.0,8309.0,2206,9.0,188,0,7.0,4.0,30.7189,-88.0512,9.0
6,11.0,4,1952,13.56666667,138,4.0,1,81,7.0,20835.0,1575,69.0,143,0,5.0,3.0,18.5433,-66.25833,52.0
3,29.0,4,1952,4.666666667,53,4.0,1,84,2.583333333,6944.0,1575,50.0,25,0,5.0,3.0,-9.751667,-50.784167,50.0
2,5.0,5,1952,13.56666667,137,2.0,1,80,9.0,10683.0,946,29.0,132,0,5.0,3.0,59.232621,9.542196,11.0
7,24.0,5,1952,13.56666667,124,2.0,1,83,7.0,8309.0,1314,6.0,25,0,4.0,3.0,-3.157,-60.018,6.0
6,13.0,6,1952,11.5,137,2.0,1,80,9.0,3454.0,1994,8.0,9,1,5.0,4.0,58.392033,20.291,8.0
4,25.0,6,1952,13.56666667,35,4.0,1,96,1.0,1187.0,1722,13.0,187,0,8.0,3.0,55.794249,-1.689254,11.0
1,6.0,7,1952,13.56666667,247,2.0,1,8,2.0,2374.0,1502,6.0,63,0,3.0,3.0,45.727172,4.944275,6.0
6,11.0,7,1952,13.56666667,137,2.0,1,80,9.0,10683.0,940,33.0,25,0,5.0,3.0,-14.080637,-38.88061,13.0
1,27.0,7,1952,11.76666667,53,4.0,1,84,2.833333333,7885.0,1575,27.0,9,1,5.0,1.0,-23.5,-43.666,1.0
3,12.0,8,1952,9.666666667,137,2.0,1,80,8.0,9496.0,2142,24.0,25,0,5.0,4.0,-16.74,-49.97,24.0
3,19.0,8,1952,13.56666667,287,2.0,1,8,4.0,4748.0,1722,2.0,187,0,8.0,4.0,51.271814,-0.951646,2.0
1,24.0,8,1952,13.56666667,33,4.0,1,97,7.0,8309.0,813,3.0,68,0,6.0,3.0,52.4745,13.1415,1.0
4,27.0,8,1952,13.56666667,291,4.0,2,94,4.083333333,931.0,2177,5.0,167,0,6.0,3.0,15.81562,32.513897,0.0
2,15.0,9,1952,13.56666667,137,2.0,1,80,9.0,10683.0,1924,19.0,161,0,6.0,3.0,-26.078106,30.093618,0.0
4,24.0,9,1952,8.416666667,137,2.0,1,80,8.0,9496.0,1404,20.0,113,0,5.0,2.0,19.84971,-99.033182,0.0
7,22.0,11,1952,20.28333333,133,4.0,1,84,16.320683111964417,19379.0,2206,52.0,188,0,5.0,3.0,61.015,-148.523056,52.0
4,7.0,1,1953,4.2,124,2.0,1,83,8.0,1941.0,427,40.0,188,0,5.0,3.0,42.038,-111.56226,40.0
4,7.0,1,1953,20.91666667,138,4.0,1,81,9.0,20078.0,930,7.0,188,0,7.0,3.0,47.50639,-122.04447,7.0
2,26.0,1,1953,11.73333333,137,2.0,1,80,11.0,13057.0,1301,19.0,89,0,5.0,3.0,39.343,9.226,19.0
5,29.0,1,1953,10.0,124,2.0,1,83,9.0,10683.0,1300,2.0,37,0,4.0,3.0,4.576,-74.125,0.0
2,2.0,2,1953,13.56666667,33,4.0,1,97,7.0,8309.0,1905,39.0,9,1,5.0,5.0,46.25,-46.51,39.0
6,13.0,2,1953,13.56666667,289,2.0,1,8,2.0,2374.0,1722,2.0,187,0,7.0,3.0,53.097878,-0.701759,2.0
7,14.0,2,1953,17.16666667,139,4.0,1,83,6.0,15994.0,1468,46.0,9,1,5.0,4.0,30.02,-87.76,46.0
3,17.0,3,1953,13.56666667,137,2.0,1,80,10.0,11870.0,185,8.0,193,0,6.0,3.0,16.043917,108.19937,8.0
6,20.0,3,1953,18.63333333,138,4.0,1,81,8.0,5976.0,2130,35.0,188,0,5.0,4.0,37.609,-122.054,35.0
5,16.0,4,1953,13.56666667,137,2.0,1,80,9.0,10683.0,185,30.0,193,0,5.0,3.0,21.91,104.73,30.0
7,2.0,5,1953,16.58333333,306,4.0,3,121,1.0,1649.0,565,43.0,82,0,5.0,4.0,22.7407,88.05,43.0
7,9.0,5,1953,7.0,137,2.0,1,80,9.0,10683.0,290,41.0,82,0,3.0,3.0,19.09805,72.83388,0.0
6,15.0,5,1953,17.0,153,2.0,1,84,16.320683111964417,19379.0,2206,6.0,68,0,5.0,3.0,49.60097,8.64485,6.0
6,15.0,5,1953,16.66666667,153,2.0,1,84,16.320683111964417,19379.0,2206,4.0,68,0,5.0,3.0,49.60097,8.64485,2.0
4,27.0,5,1953,8.983333333,81,2.0,1,8,1.0,1187.0,1735,5.0,125,0,5.0,3.0,-41.5604,173.9832,5.0
3,16.0,6,1953,13.56666667,137,2.0,1,80,10.0,11870.0,185,34.0,97,0,5.0,3.0,15.35,105.67,34.0
5,18.0,6,1953,16.56666667,133,4.0,1,84,16.320683111964417,19379.0,2206,129.0,91,0,7.0,4.0,35.754452,139.443244,129.0
2,29.0,6,1953,17.43333333,137,2.0,1,80,11.0,30793.0,2288,3.0,188,0,5.0,3.0,33.935456,-118.402748,1.0
1,12.0,7,1953,20.66666667,139,4.0,1,83,4.0,6235.0,2130,58.0,134,1,5.0,3.0,19.9,172.3,58.0
2,3.0,8,1953,2.466666667,222,4.0,1,119,3.0,10058.0,222,42.0,179,0,5.0,3.0,36.6431,29.00253,4.0
2,3.0,8,1953,13.56666667,137,2.0,1,80,10.0,11870.0,1543,25.0,186,0,5.0,3.0,25.343,55.503,1.0
3,1.0,9,1953,23.5,222,4.0,1,119,2.0,6504.0,222,42.0,63,0,5.0,4.0,44.290278,6.699722,42.0
1,6.0,9,1953,2.516666667,217,4.0,1,119,1.0,4509.0,1525,32.0,188,0,6.0,3.0,47.133805,-122.476616,0.0
4,16.0,9,1953,8.566666667,117,2.0,1,83,5.0,9920.0,382,28.0,188,0,7.0,3.0,42.714983,-73.856396,28.0
7,17.0,10,1953,13.56666667,137,2.0,1,80,9.0,10683.0,138,20.0,6,0,6.0,3.0,-24.392778,-65.097778,0.0
4,16.0,12,1953,13.56666667,287,2.0,1,8,3.0,3561.0,1722,5.0,110,0,7.0,3.0,35.908,14.408,1.0
1,10.0,1,1954,11.0,306,4.0,3,121,3.0,3681.0,565,35.0,89,0,5.0,4.0,42.6106,10.2815,35.0
4,20.0,1,1954,13.56666667,287,2.0,1,8,16.320683111964417,19379.0,1722,13.0,187,0,4.0,4.0,51.47083,-2.010855,1.0
1,24.0,1,1954,13.56666667,137,2.0,1,80,10.0,11870.0,442,3.0,98,0,6.0,3.0,33.820931,35.488389,0.0
5,18.0,2,1954,13.56666667,195,3.0,1,8,16.320683111964417,19379.0,487,15.0,178,0,5.0,3.0,36.758,9.54,15.0
6,26.0,2,1954,10.53333333,117,2.0,1,83,6.0,12145.0,2288,9.0,188,0,5.0,3.0,43.823629,-105.108604,9.0
5,4.0,3,1954,14.5,137,2.0,1,80,11.0,13057.0,2206,20.0,63,0,5.0,4.0,44.236,6.922,20.0
7,13.0,3,1954,13.56666667,289,2.0,1,8,3.0,3561.0,1722,4.0,187,0,7.0,3.0,53.010336,-0.956788,4.0
1,14.0,3,1954,13.56666667,137,2.0,1,80,10.0,11870.0,1665,2.0,10,0,5.0,3.0,-21.19229,149.216676,2.0
5,8.0,4,1954,13.56666667,92,4.0,1,97,16.320683111964417,19379.0,2110,35.0,30,0,5.0,3.0,50.3451,-105.5526,35.0
7,10.0,4,1954,17.5,137,2.0,1,80,12.0,14244.0,1301,4.0,89,0,3.0,3.0,41.799361,12.594936,0.0
6,30.0,4,1954,9.3,137,2.0,1,80,10.0,11870.0,757,11.0,82,0,4.0,3.0,22.63,88.442682,5.0
2,31.0,5,1954,13.56666667,137,2.0,1,80,10.0,11870.0,2142,19.0,25,0,5.0,3.0,-19.0,-43.65,19.0
6,4.0,6,1954,11.0,124,2.0,1,83,10.0,11870.0,2235,3.0,25,0,3.0,3.0,-23.626692,-46.655375,3.0
3,3.0,8,1954,13.56666667,217,4.0,1,119,1.0,2479.0,222,37.0,188,0,6.0,3.0,41.527313,-71.983046,0.0
1,22.0,8,1954,16.83333333,137,2.0,1,80,12.0,14244.0,549,19.0,188,0,5.0,3.0,42.907778,-93.218019,12.0
2,23.0,8,1954,11.5,139,4.0,1,83,2.0,6308.0,1202,21.0,123,0,5.0,3.0,52.666667,4.333333,21.0
3,24.0,8,1954,11.0,137,2.0,1,80,10.0,3693.0,1726,4.0,10,0,5.0,4.0,-36.865,148.154,1.0
4,25.0,8,1954,21.75,222,4.0,1,119,7.0,17036.0,222,67.0,30,0,6.0,3.0,48.936944,-54.568056,0.0
1,5.0,9,1954,2.65,217,4.0,1,119,1.0,2498.0,1202,56.0,87,0,4.0,3.0,52.6786,-8.874695,28.0
1,12.0,9,1954,20.11666667,137,2.0,1,80,11.0,13057.0,732,25.0,25,0,7.0,3.0,-22.9188,-43.163325,6.0
1,12.0,9,1954,13.56666667,133,4.0,1,84,16.320683111964417,19379.0,2206,15.0,71,0,7.0,3.0,76.5335,-68.6,10.0
1,24.0,10,1954,17.83333333,137,2.0,1,80,10.0,11870.0,2206,21.0,89,0,5.0,4.0,44.16,7.437,21.0
1,31.0,10,1954,15.11666667,291,4.0,2,94,0.166666667,154.0,2098,8.0,10,0,3.0,4.0,-36.884332,145.176502,3.0
5,25.0,11,1954,13.56666667,137,2.0,1,80,11.0,13057.0,980,22.0,84,0,6.0,3.0,-1.638017,103.644378,0.0
1,12.0,12,1954,23.03333333,137,2.0,1,80,10.0,11870.0,603,4.0,158,0,7.0,3.0,48.287,17.328,4.0
4,22.0,12,1954,23.0,137,2.0,1,80,10.0,5738.0,1188,28.0,188,0,7.0,2.0,40.333423,-79.895088,10.0
2,10.0,1,1955,9.633333333,209,2.0,1,117,12.0,20627.0,1468,13.0,188,0,3.0,3.0,27.910639,-82.687417,0.0
3,11.0,1,1955,21.0,35,4.0,1,96,2.416666667,2868.583333729,1722,9.0,9,1,5.0,5.0,51.26,-10.23,9.0
3,11.0,1,1955,21.0,35,4.0,1,96,2.0,2374.0,1722,9.0,9,1,5.0,4.0,51.26,-10.23,9.0
4,12.0,1,1955,9.066666667,227,2.0,1,83,5.0,7958.0,2109,13.0,188,0,5.0,3.0,39.0557,-84.708,13.0
4,12.0,1,1955,9.066666667,137,2.0,1,80,13.0,5677.0,641,2.0,188,0,5.0,3.0,39.0557,-84.708,2.0
7,15.0,1,1955,13.56666667,291,4.0,2,94,2.0,2374.0,561,30.0,187,0,3.0,2.0,51.4775,-0.461389,0.0
4,19.0,1,1955,16.41666667,118,2.0,1,83,1.0,1502.0,2198,39.0,188,0,5.0,2.0,41.462335,-94.128653,0.0
4,23.0,2,1955,9.333333333,137,2.0,1,80,11.0,13057.0,647,26.0,197,0,4.0,3.0,-17.82888,31.00861,1.0
5,3.0,3,1955,13.56666667,153,2.0,1,119,16.320683111964417,19379.0,2206,13.0,188,0,6.0,4.0,39.707944,-77.7295,0.0
7,26.0,3,1955,13.56666667,53,4.0,1,84,5.916666667,13655.0,1575,23.0,134,1,5.0,3.0,43.80403,-125.2111,4.0
2,11.0,4,1955,13.56666667,222,4.0,1,119,4.0,11163.0,319,19.0,84,0,5.0,4.0,-3.67,107.57,16.0
1,15.0,5,1955,13.56666667,133,4.0,1,84,16.320683111964417,19379.0,2206,7.0,71,0,4.0,3.0,76.5328,-68.614,0.0
4,18.0,5,1955,12.41666667,137,2.0,1,80,10.0,7199.0,814,20.0,175,0,5.0,4.0,-3.0966,37.5039,20.0
7,28.0,5,1955,13.25,137,2.0,1,80,11.0,13057.0,2206,5.0,18,0,5.0,3.0,50.780763,3.833659,0.0
1,3.0,7,1955,9.083333333,169,3.0,1,78,24.0,28488.0,1840,4.0,113,0,5.0,3.0,18.464,-95.22,0.0
1,17.0,7,1955,6.4,118,2.0,1,83,2.0,4956.0,549,43.0,188,0,7.0,3.0,41.79252,-87.7621,22.0
6,2.0,9,1955,13.56666667,137,2.0,1,80,11.0,13057.0,2197,9.0,120,0,5.0,3.0,20.9171,95.252651,9.0
3,6.0,9,1955,13.56666667,133,4.0,1,84,16.320683111964417,19379.0,2206,69.0,188,0,3.0,3.0,35.044,-106.5946,1.0
4,21.0,9,1955,13.56666667,92,4.0,1,97,16.320683111964417,19379.0,565,47.0,101,0,7.0,3.0,32.89655,13.26738,15.0
4,21.0,9,1955,13.56666667,137,2.0,1,80,12.0,14244.0,222,3.0,63,0,6.0,3.0,44.828335,-0.715556,0.0
5,6.0,10,1955,13.56666667,138,4.0,1,81,11.0,28755.0,2198,66.0,188,0,5.0,4.0,41.3426,-106.323,66.0
3,1.0,11,1955,19.05,139,4.0,1,83,3.0,11949.0,2198,44.0,188,0,5.0,4.0,40.173185,-105.225573,44.0
5,17.0,11,1955,23.98333333,138,4.0,1,81,13.0,15431.0,1603,74.0,188,0,4.0,4.0,47.4958,-122.2778,28.0
1,20.0,11,1955,18.98333333,133,4.0,1,84,16.320683111964417,19379.0,2206,11.0,91,0,4.0,4.0,24.78693,141.327,11.0
7,3.0,12,1955,13.56666667,81,2.0,1,8,16.320683111964417,19379.0,1727,14.0,63,0,7.0,4.0,49.475,5.365,7.0
5,15.0,12,1955,13.66666667,137,2.0,1,80,12.0,14244.0,586,13.0,10,0,4.0,3.0,-30.021986,145.96519,0.0
7,17.0,12,1955,13.56666667,222,4.0,1,119,5.0,18413.0,188,6.0,1,0,3.0,4.0,36.691014,3.215408,0.0
4,21.0,12,1955,3.716666667,222,4.0,1,119,8.0,29941.0,821,17.0,188,0,7.0,3.0,30.4129,-81.6477,17.0
5,22.0,12,1955,13.56666667,137,2.0,1,80,10.0,11870.0,1374,3.0,68,0,7.0,3.0,51.300239,6.797772,3.0
4,11.0,1,1956,20.33333333,247,2.0,1,8,16.320683111964417,19379.0,1249,6.0,1,0,5.0,3.0,36.341471,2.174272,6.0
4,18.0,1,1956,13.56666667,137,2.0,1,80,13.0,15431.0,603,26.0,158,0,5.0,3.0,49.133333,20.666667,22.0
4,25.0,1,1956,13.56666667,247,2.0,1,8,2.0,2374.0,1249,5.0,1,0,5.0,3.0,36.475631,2.680276,5.0
4,25.0,1,1956,13.56666667,247,2.0,1,8,1.0,1187.0,1249,41.0,1,0,5.0,3.0,36.475631,2.680276,1.0
7,18.0,2,1956,13.56666667,33,4.0,1,97,11.0,13057.0,1818,50.0,110,0,5.0,3.0,35.8223,14.4633,50.0
2,20.0,2,1956,13.56666667,139,4.0,1,83,3.0,3561.0,2148,64.0,54,0,7.0,3.0,29.905,31.601,52.0
6,24.0,2,1956,13.56666667,137,2.0,1,80,12.0,14244.0,2003,19.0,171,0,5.0,3.0,35.91,37.03,19.0
6,24.0,2,1956,13.56666667,137,2.0,1,80,12.0,14244.0,2206,6.0,164,0,5.0,3.0,40.830971,-3.889074,6.0
7,31.0,3,1956,13.56666667,137,2.0,1,80,12.0,14244.0,1737,18.0,176,0,4.0,3.0,14.937,102.077,18.0
2,2.0,4,1956,8.166666667,53,4.0,1,84,6.5,18489.0,1525,38.0,188,0,5.0,3.0,47.4031,-122.4153,5.0
2,30.0,4,1956,13.56666667,33,4.0,1,97,10.0,11870.0,1818,54.0,187,0,3.0,3.0,51.885,0.235,2.0
1,24.0,6,1956,13.56666667,92,4.0,1,97,16.320683111964417,19379.0,565,45.0,128,0,4.0,3.0,12.039784,8.502317,32.0
4,8.0,8,1956,5.083333333,155,2.0,1,83,10.0,1016.0,1874,5.0,188,0,7.0,4.0,26.381379,-80.105848,5.0
5,16.0,8,1956,7.666666667,133,4.0,1,84,16.320683111964417,19379.0,2206,13.0,13,0,6.0,4.0,24.062,-74.5266,1.0
3,21.0,8,1956,13.56666667,133,4.0,1,84,16.320683111964417,19379.0,2206,6.0,188,0,4.0,3.0,26.683,-80.0954,3.0
5,6.0,9,1956,14.5,137,2.0,1,80,12.0,14244.0,1314,16.0,25,0,4.0,3.0,-19.851181,-43.950628,0.0
1,9.0,9,1956,13.56666667,124,2.0,1,83,12.0,14244.0,1191,57.0,92,0,7.0,3.0,31.966,36.0076,1.0
4,26.0,9,1956,13.56666667,33,4.0,1,97,12.0,14244.0,1377,3.0,30,0,5.0,3.0,58.301783,-68.712017,2.0
4,3.0,10,1956,7.35,133,4.0,1,84,16.320683111964417,19379.0,2206,10.0,188,0,7.0,3.0,32.92,-80.065,3.0
3,16.0,10,1956,6.25,53,4.0,1,84,7.25,8605.75,1575,31.0,134,1,5.0,3.0,30.025,-140.15,0.0
6,26.0,10,1956,15.3,153,2.0,1,119,16.320683111964417,19379.0,2206,4.0,188,0,5.0,3.0,40.200936,-77.594714,4.0
6,9.0,11,1956,21.0,230,2.0,1,119,16.320683111964417,19379.0,2214,10.0,9,1,5.0,3.0,37.31,-65.36,10.0
7,24.0,11,1956,0.183333333,139,4.0,1,83,0.0,0.0,1301,35.0,63,0,4.0,3.0,48.723,2.322,34.0
6,7.0,12,1956,13.56666667,35,4.0,1,96,1.25,1483.75,479,4.0,187,0,5.0,3.0,53.286925,-1.716928,4.0
1,9.0,12,1956,19.16666667,92,4.0,1,97,16.320683111964417,19379.0,2110,62.0,30,0,5.0,3.0,49.0252,-121.602,62.0
7,22.0,12,1956,18.33333333,137,2.0,1,80,13.0,15431.0,1301,21.0,89,0,5.0,3.0,46.266,10.696,21.0
3,29.0,1,1957,13.56666667,261,4.0,1,84,16.320683111964417,19379.0,1916,70.0,63,0,6.0,3.0,48.725278,2.359444,2.0
5,31.0,1,1957,13.56666667,140,4.0,1,119,0.0,1.0,789,4.0,188,0,5.0,4.0,34.251,-118.4271,4.0
6,1.0,2,1957,18.03333333,139,4.0,1,83,2.0,8317.0,1516,101.0,188,0,4.0,3.0,40.7917,-73.8863,20.0
6,22.0,2,1957,13.56666667,133,4.0,1,84,16.320683111964417,19379.0,2206,159.0,162,0,5.0,3.0,37.631,126.75,21.0
7,9.0,3,1957,13.56666667,137,2.0,1,80,15.0,17805.0,457,15.0,37,0,5.0,3.0,4.1,-76.4916,15.0
1,17.0,3,1957,1.666666667,137,2.0,1,80,13.0,15431.0,1080,27.0,140,0,5.0,4.0,10.452574,123.817034,26.0
3,19.0,3,1957,20.38333333,137,2.0,1,80,12.0,14244.0,1726,4.0,10,0,4.0,3.0,-35.3006,149.1718,4.0
1,7.0,4,1957,13.56666667,124,2.0,1,83,13.0,15431.0,2235,40.0,25,0,7.0,4.0,-31.39,-54.1124,40.0
2,8.0,4,1957,13.56666667,137,2.0,1,80,13.0,15431.0,222,32.0,1,0,4.0,3.0,34.779603,5.757097,32.0
4,17.0,4,1957,13.56666667,287,2.0,1,8,7.833333333,9298.166666271,1722,26.0,92,0,5.0,4.0,29.8,35.31667,26.0
6,26.0,4,1957,13.56666667,247,2.0,1,8,16.320683111964417,19379.0,1249,5.0,63,0,6.0,3.0,48.60222,2.68944,5.0
3,18.0,6,1957,10.33333333,137,2.0,1,80,13.0,15431.0,2001,9.0,170,0,8.0,3.0,47.550348,9.42077,9.0
2,24.0,6,1957,15.58333333,213,2.0,1,117,16.0,18992.0,36,6.0,10,0,7.0,4.0,-10.578914,142.281419,6.0
3,16.0,7,1957,3.6,217,4.0,1,119,4.0,11867.0,1202,68.0,84,0,5.0,4.0,-1.20758,136.156897,58.0
6,30.0,8,1957,10.13333333,264,2.0,1,4,0.25,296.75,1243,2.0,137,0,8.0,3.0,-1.5,136.1,2.0
7,31.0,8,1957,1.75,133,4.0,1,84,16.320683111964417,19379.0,2206,15.0,188,0,7.0,3.0,31.84,-106.34,5.0
1,1.0,9,1957,5.5,137,2.0,1,80,13.0,15431.0,1111,4.0,82,0,2.0,4.0,22.654739,88.446722,4.0
5,3.0,10,1957,1.916666667,124,2.0,1,83,13.0,15431.0,1278,27.0,98,0,5.0,3.0,33.815,35.4,27.0
6,18.0,10,1957,13.56666667,137,2.0,1,80,13.0,15431.0,2235,3.0,25,0,3.0,3.0,-29.998,-51.1574,3.0
1,20.0,10,1957,7.0,209,2.0,1,117,14.0,2898.0,902,2.0,125,0,5.0,3.0,-40.822676,175.846996,2.0
6,8.0,11,1957,1.45,53,4.0,1,84,8.166666667,9693.833333728999,1575,44.0,134,1,5.0,4.0,29.43333,-143.566667,44.0
1,17.0,11,1957,13.56666667,291,4.0,2,94,0.583333333,989.0,561,2.0,48,0,5.0,3.0,55.73721,12.382107,0.0
7,23.0,11,1957,20.0,137,2.0,1,80,13.0,15431.0,260,11.0,188,0,7.0,3.0,58.476824,-135.7858,4.0
5,28.0,11,1957,13.56666667,139,4.0,1,83,4.0,4748.0,1811,5.0,169,0,6.0,3.0,58.586253,16.250622,0.0
5,28.0,11,1957,13.56666667,133,4.0,1,84,16.320683111964417,19379.0,2206,8.0,179,0,7.0,4.0,40.184,32.927,3.0
6,6.0,12,1957,13.56666667,217,4.0,1,119,0.0,3075.0,222,6.0,63,0,6.0,4.0,48.725278,2.359444,0.0
1,8.0,12,1957,16.75,138,4.0,1,81,13.0,15431.0,138,61.0,6,0,5.0,4.0,-36.5,-60.956,61.0
5,19.0,12,1957,18.25,261,4.0,1,84,16.320683111964417,19379.0,1916,95.0,63,0,5.0,2.0,45.805235,3.178642,0.0
2,23.0,12,1957,13.56666667,33,4.0,1,97,11.0,13057.0,1818,4.0,187,0,7.0,3.0,51.902071,0.270154,4.0
6,10.0,1,1958,22.0,35,4.0,1,96,8.0,9496.0,1722,41.0,187,0,5.0,3.0,57.63894,-3.428793,2.0
5,6.0,2,1958,16.05,15,2.0,1,7,6.0,7122.0,561,44.0,68,0,3.0,3.0,48.137778,11.690278,23.0
4,19.0,2,1958,13.56666667,279,2.0,3,59,2.0,2374.0,119,3.0,147,0,7.0,3.0,55.42,42.281,0.0
4,19.0,2,1958,8.833333333,116,2.0,1,80,1.9182813816343725,2277.0,1751,26.0,64,0,7.0,3.0,-16.72,-151.458,15.0
3,25.0,3,1958,0.1,140,4.0,1,119,2.0,3306.0,549,24.0,188,0,7.0,3.0,25.8143,-80.3493,9.0
5,27.0,3,1958,13.56666667,133,4.0,1,84,16.320683111964417,19379.0,2206,15.0,188,0,5.0,3.0,33.236,-97.738,15.0
1,6.0,4,1958,23.31666667,291,4.0,2,94,1.666666667,1978.333333729,619,47.0,188,0,7.0,4.0,43.52194,-84.09577,47.0
2,7.0,4,1958,13.56666667,137,2.0,1,80,14.0,16618.0,20,32.0,53,0,5.0,3.0,-0.666667,-78.7,32.0
4,7.0,5,1958,13.56666667,191,4.0,2,48,0.05644481887110362,67.0,1945,10.0,147,0,7.0,3.0,55.980372,37.505891,10.0
3,20.0,5,1958,11.48333333,291,4.0,2,94,2.0,2374.0,619,11.0,188,0,5.0,3.0,39.334,-77.558,11.0
